41.9943	49	4
41.9943	49	4
41.9943	49	4
38.9945	49	4
41.9943	49	4
41.9943	49	4
41.9943	49	4
41.9943	49	4
41.9943	49	4
38.9945	49	4
35.995	50	4
35.995	50	4
38.9945	49	4
38.9945	49	4
38.9945	49	4
38.9945	49	4
38.9945	49	4
38.9945	49	4
38.9945	49	4
38.9945	49	4
35.995	50	4
38.9945	49	4
35.995	50	4
38.9945	49	4
35.995	50	4
35.995	50	4
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
32.9952	50	3
32.9954	50	3
35.995	49	3
35.995	49	4
35.995	49	4
32.996	50	4
35.995	49	4
35.995	49	4
35.995	49	4
35.995	49	4
35.995	49	4
35.995	49	3
35.995	49	3
35.995	49	3
32.996	50	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
32.996	50	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
32.996	50	3
35.995	49	3
32.996	50	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
35.995	49	3
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9952	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9954	50	1
32.9944	50	1
32.9944	50	1
32.9944	50	1
32.9944	50	1
32.9906	50	1
32.9918	45	1
32.9933	45	1
32.9939	45	1
32.9944	45	1
32.9944	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9952	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9952	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
8.64911	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9952	45	1
32.9954	45	1
32.9954	45	1
32.9906	45	1
32.9947	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.995	45	1
32.9952	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9952	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.995	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.9954	45	1
32.995	45	1
32.9789	45	1
35.995	48	2
35.995	48	2
35.995	48	2
35.995	48	2
35.995	48	2
35.995	48	2
35.995	48	3
35.995	48	3
35.995	48	3
35.995	48	3
35.995	48	3
35.995	48	3
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
32.9954	50	2
32.9954	50	2
32.9954	50	2
32.9954	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
32.9954	50	2
35.995	50	2
35.995	50	2
32.9954	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
32.9954	50	2
32.9954	50	2
35.995	50	2
32.9954	50	2
35.995	50	2
32.9954	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
32.996	50	2
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
35.995	50	3
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
38.9945	50	4
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
35.995	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
32.9954	50	2
35.995	50	2
35.995	50	2
35.995	50	2
32.9954	50	2
35.995	50	2
28.2394	0	2
32.9952	50	2
32.9952	50	1
32.995	50	1
32.9954	50	1
32.9954	50	1
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
35.995	50	2
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
35.995	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
35.995	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
38.9945	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
41.9943	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
41.9943	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
41.9943	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	7
44.9942	50	7
44.9942	50	7
44.9942	50	7
44.9942	50	7
44.9942	50	7
44.9942	50	7
44.9942	50	7
44.9942	50	7
44.9942	50	7
44.9942	50	7
44.9942	50	7
44.9942	50	7
44.9942	50	7
44.9942	50	7
44.9942	50	7
44.9942	50	7
44.9942	50	7
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	6
47.9942	50	6
47.9942	50	6
47.9942	50	6
47.9942	50	7
47.9942	50	7
50.9942	50	7
50.9942	50	7
47.9942	50	7
50.9942	50	7
50.9942	50	7
50.9942	50	7
50.9942	50	7
47.9942	50	7
47.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
47.9942	50	6
47.9942	50	6
44.9942	50	6
44.9942	50	6
47.9942	50	6
47.9942	50	6
44.9942	50	6
47.9942	50	6
44.9942	50	6
47.9942	50	6
44.9942	50	6
47.9942	50	6
47.9942	50	6
44.9942	50	6
47.9942	50	6
44.9942	50	6
47.9942	50	6
44.9942	50	6
47.9942	50	6
44.9942	50	6
44.9942	50	6
47.9942	50	6
47.9942	50	7
50.9942	50	7
50.9942	50	7
50.9942	50	7
44.9942	50	6
44.9942	50	6
50.9942	50	7
50.9942	50	7
47.9942	50	7
47.9942	50	7
50.9942	50	7
47.9942	50	7
50.9942	50	7
47.9942	50	7
47.9942	50	7
50.9942	50	7
50.9942	50	7
50.9942	50	7
47.9942	50	7
47.9942	50	7
50.9942	50	7
47.9942	50	7
50.9942	50	7
50.9942	50	7
47.9942	50	8
50.9942	50	8
47.9942	50	8
47.9942	50	8
50.9942	50	8
44.9942	50	7
44.9942	50	7
44.9942	50	7
47.9942	50	7
44.9942	50	7
47.9942	50	7
44.9942	50	7
44.9942	50	7
47.9942	50	7
44.9942	50	7
44.9942	50	7
47.9942	50	7
47.9942	50	7
44.9942	50	7
47.9942	50	7
44.9942	50	7
47.9942	50	7
44.9942	50	7
44.9942	50	7
47.9942	50	7
47.9942	50	7
47.9942	50	7
47.9942	50	7
44.9942	50	6
44.9942	50	6
41.9943	50	6
41.9943	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
41.9943	50	6
44.9942	50	6
41.9943	50	6
41.9943	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
41.9943	50	6
41.9943	50	6
44.9942	50	6
41.9943	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
44.9942	50	6
41.9943	50	7
47.9942	49	8
47.9942	49	8
44.9942	49	8
44.9942	49	8
44.9942	49	7
44.9942	49	7
44.9942	49	7
44.9942	49	7
44.9942	49	6
44.9942	49	6
44.9942	49	6
44.9942	49	6
44.9942	49	6
41.9943	48	6
41.9943	48	6
41.9943	48	6
41.9943	48	6
44.9942	49	6
44.9942	49	6
44.9942	49	6
44.9942	49	6
44.9942	49	6
44.9942	49	6
44.9942	49	6
41.9943	48	6
44.9942	49	6
41.9943	48	6
41.9943	48	6
44.9942	49	6
44.9942	49	6
41.9943	48	6
44.9942	49	6
44.9942	49	6
44.9942	49	6
41.9943	48	6
44.9942	49	6
47.9942	49	6
47.9942	49	6
44.9942	49	6
41.9943	48	6
38.9945	47	6
44.9942	49	6
44.9942	49	6
44.9942	49	6
47.9942	49	6
47.9942	49	6
41.9943	48	5
41.9943	48	4
38.9945	47	4
38.9945	47	4
41.9943	48	4
41.9943	48	4
38.9945	47	3
35.995	46	3
38.9945	47	3
38.9945	47	3
35.995	46	3
35.995	46	3
35.995	46	3
32.9954	50	3
38.9945	47	3
38.9945	47	3
35.995	46	3
38.9945	47	3
38.9945	47	3
38.9945	47	3
35.995	46	3
38.9945	47	3
38.9945	47	3
38.9945	47	3
35.995	46	2
35.995	46	2
35.995	46	2
35.995	46	2
35.995	46	2
32.9954	50	2
32.9954	50	2
32.9954	50	2
32.9954	50	2
32.9947	50	2
32.995	50	2
32.9789	50	2
32.9952	50	2
32.9906	50	2
32.9906	50	2
32.9952	50	2
32.9926	50	2
32.9952	50	1
32.995	50	1
32.9944	50	2
38.9945	50	3
35.995	50	3
35.995	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
38.9945	50	3
35.995	50	3
38.9945	50	3
38.9945	50	3
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
41.9943	50	4
38.9945	50	4
41.9943	50	4
38.9945	50	4
41.9943	50	4
41.9943	50	4
38.9945	50	4
41.9943	50	4
41.9943	50	4
44.9942	50	5
47.9942	50	6
47.9942	50	6
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
44.9942	50	5
50.9942	50	7
50.9942	50	7
53.9942	50	8
53.9942	50	8
53.9942	50	8
53.9942	50	8
53.9942	50	8
53.9942	50	8
56.9942	50	9
53.9942	50	9
56.9942	50	9
56.9942	50	9
56.9942	50	9
56.9942	50	9
56.9942	50	9
56.9942	50	10
56.9942	50	10
56.9942	50	10
56.9942	50	10
56.9942	50	10
56.9942	50	10
56.9942	50	10
59.9942	50	11
59.9942	50	11
56.9942	50	11
59.9942	50	12
59.9942	50	12
59.9942	50	12
59.9942	50	12
59.9942	50	12
62.9943	50	13
62.9943	50	13
62.9943	50	13
62.9943	50	13
62.9943	50	13
62.9943	50	13
65.9943	50	14
62.9943	50	15
65.9943	50	15
65.9943	50	15
62.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	15
65.9943	50	16
65.9943	50	16
68.9944	50	16
68.9944	50	16
65.9943	50	16
65.9943	50	16
68.9944	50	16
68.9944	50	16
68.9944	50	16
62.9943	50	15
59.9942	50	14
59.9942	50	14
59.9942	50	14
62.9943	50	14
62.9943	50	14
62.9943	50	14
62.9943	50	14
62.9943	50	14
59.9942	50	14
62.9943	50	14
62.9943	50	14
59.9942	50	14
59.9942	50	14
62.9943	50	14
62.9943	50	14
62.9943	50	14
53.9942	50	13
56.9942	50	13
59.9942	50	13
59.9942	50	13
59.9942	50	13
59.9942	50	13
59.9942	50	13
56.9942	50	13
56.9942	50	13
56.9942	50	13
59.9942	50	14
59.9942	50	14
56.9942	50	14
59.9942	50	14
53.9942	50	14
56.9942	50	13
47.9942	50	12
56.9942	50	12
56.9942	50	12
56.9942	50	12
56.9942	50	13
56.9942	50	13
56.9942	50	13
59.9942	50	13
59.9942	50	13
62.9943	50	14
56.9942	50	14
65.9943	50	15
65.9943	50	15
62.9943	50	15
62.9943	50	16
65.9943	50	16
65.9943	50	16
65.9943	50	16
65.9943	50	16
65.9943	50	16
62.9943	50	16
62.9943	50	16
62.9943	50	14
65.9943	50	15
62.9943	50	14
65.9943	50	14
68.9944	50	15
68.9944	50	15
65.9943	50	15
68.9944	50	15
62.9943	50	14
65.9943	50	14
59.9942	50	14
68.9944	50	15
68.9944	50	15
68.9944	50	15
65.9943	50	15
62.9943	50	15
65.9943	50	15
62.9943	50	15
68.9944	50	15
65.9943	50	15
68.9944	50	15
68.9944	50	15
68.9944	50	14
68.9944	50	14
68.9944	50	14
62.9943	50	13
65.9943	50	13
65.9943	50	13
62.9943	50	13
62.9943	50	13
56.9942	50	12
53.9942	50	12
56.9942	50	12
62.9943	50	12
59.9942	50	12
59.9942	50	12
56.9942	50	11
59.9942	50	10
56.9942	50	10
59.9942	50	11
62.9943	50	11
62.9943	50	11
59.9942	50	11
62.9943	50	11
62.9943	50	11
59.9942	50	11
59.9942	50	11
59.9942	50	11
62.9943	50	11
62.9943	50	11
59.9942	50	11
62.9943	50	11
62.9943	50	11
62.9943	50	11
65.9943	50	12
65.9943	50	12
65.9943	50	12
62.9943	50	12
59.9942	50	12
65.9943	50	12
65.9943	50	12
59.9942	50	11
62.9943	50	11
62.9943	50	11
62.9943	50	11
62.9943	50	11
62.9943	50	11
62.9943	50	11
62.9943	50	11
62.9943	50	11
62.9943	50	11
62.9943	50	11
62.9943	50	11
62.9943	50	11
62.9943	50	11
62.9943	50	12
59.9942	50	12
62.9943	50	12
62.9943	50	12
62.9943	50	12
62.9943	50	12
62.9943	50	12
62.9943	50	12
59.9942	50	12
62.9943	50	12
59.9942	50	12
62.9943	50	12
62.9943	50	12
62.9943	50	12
62.9943	50	12
62.9943	50	12
59.9942	50	12
62.9943	50	12
62.9943	50	12
62.9943	50	13
62.9943	50	13
59.9942	50	13
62.9943	50	12
62.9943	50	12
62.9943	50	12
62.9943	50	12
62.9943	50	12
62.9943	50	12
59.9942	50	12
59.9942	50	12
62.9943	50	12
59.9942	50	12
62.9943	50	12
59.9942	50	12
68.9944	50	14
68.9944	50	14
68.9944	50	14
65.9943	50	13
68.9944	50	13
65.9943	50	12
62.9943	50	12
62.9943	50	12
59.9942	50	11
59.9942	50	11
62.9943	50	11
62.9943	50	11
62.9943	50	11
62.9943	50	11
62.9943	50	11
65.9943	50	12
62.9943	50	12
59.9942	50	11
56.9942	50	11
59.9942	50	11
56.9942	50	10
59.9942	50	10
56.9942	50	10
59.9942	50	10
59.9942	50	10
59.9942	50	10
59.9942	50	10
53.9942	50	9
53.9942	50	9
56.9942	50	10
56.9942	50	10
53.9942	50	9
50.9942	50	9
56.9942	50	10
56.9942	50	10
53.9942	50	10
53.9942	50	10
